section_crn,subject,number,section,info,time,times_summary,locations_summary,times_long_summary,times_by_day
15638,PLSC,290D,03,Discussion section,Th 1.30-2.20 ONLINE,Th 1:30pm-2:20pm,ONLINE,Th 1:30pm-2:20pm in ONLINE,"{'Thursday': ('13:30', '14:20', 'ONLINE')}"
15640,PLSC,290D,04,Discussion section,Th 2.30-3.20 ONLINE,Th 2:30pm-3:20pm,ONLINE,Th 2:30pm-3:20pm in ONLINE,"{'Thursday': ('14:30', '15:20', 'ONLINE')}"
15374,PLSC,344D,01,Discussion Section,W 4.30-5.20 ONLINE,W 4:30pm-5:20pm,ONLINE,W 4:30pm-5:20pm in ONLINE,"{'Wednesday': ('16:30', '17:20', 'ONLINE')}"
15376,PLSC,344D,02,Discussion Section,Th 10.30-11.20 ONLINE,Th 10:30am-11:20am,ONLINE,Th 10:30am-11:20am in ONLINE,"{'Thursday': ('10:30', '11:20', 'ONLINE')}"
15378,PLSC,344D,03,Discussion Section,F 10.30-11.20 ONLINE,F 10:30am-11:20am,ONLINE,F 10:30am-11:20am in ONLINE,"{'Friday': ('10:30', '11:20', 'ONLINE')}"
15548,PLSC,349D,01,Discussion Section,Th 1.30-2.20 ONLINE,Th 1:30pm-2:20pm,ONLINE,Th 1:30pm-2:20pm in ONLINE,"{'Thursday': ('13:30', '14:20', 'ONLINE')}"
15549,PLSC,349D,02,Discussion Section,Th 2.30-3.20 ONLINE,Th 2:30pm-3:20pm,ONLINE,Th 2:30pm-3:20pm in ONLINE,"{'Thursday': ('14:30', '15:20', 'ONLINE')}"
15550,PLSC,349D,03,Discussion Section,,,,,{}
15551,PLSC,349D,04,Discussion Section,,,,,{}
15552,PLSC,349D,05,Discussion Section,Th 9.25-10.15 ONLINE,Th 9:25am-10:15am,ONLINE,Th 9:25am-10:15am in ONLINE,"{'Thursday': ('9:25', '10:15', 'ONLINE')}"
15553,PLSC,349D,06,Discussion Section,Th 10.30-11.20 ONLINE,Th 10:30am-11:20am,ONLINE,Th 10:30am-11:20am in ONLINE,"{'Thursday': ('10:30', '11:20', 'ONLINE')}"
15554,PLSC,349D,07,Discussion Section,,,,,{}
15555,PLSC,349D,08,Discussion Section,,,,,{}
15765,PLSC,357D,01,Discussion Section,T 8.20-9.10,T 8:20am-9:10am,,T 8:20am-9:10am,"{'Tuesday': ('8:20', '9:10', '')}"
15768,PLSC,357D,02,Discussion Section,Th 9.25-10.15,Th 9:25am-10:15am,,Th 9:25am-10:15am,"{'Thursday': ('9:25', '10:15', '')}"
15771,PLSC,357D,03,Discussion Section,T 10.30-11.20,T 10:30am-11:20am,,T 10:30am-11:20am,"{'Tuesday': ('10:30', '11:20', '')}"
15774,PLSC,357D,04,Discussion Section,W 10.30-11.20,W 10:30am-11:20am,,W 10:30am-11:20am,"{'Wednesday': ('10:30', '11:20', '')}"
15777,PLSC,357D,05,Discussion Section,W 2.30-3.20,W 2:30pm-3:20pm,,W 2:30pm-3:20pm,"{'Wednesday': ('14:30', '15:20', '')}"
15780,PLSC,357D,06,Discussion Section,W 4.00-4.50,W 4:00pm-4:50pm,,W 4:00pm-4:50pm,"{'Wednesday': ('16:00', '16:50', '')}"
15783,PLSC,357D,07,Discussion Section,Th 1.30-2.20,Th 1:30pm-2:20pm,,Th 1:30pm-2:20pm,"{'Thursday': ('13:30', '14:20', '')}"
15786,PLSC,357D,08,Discussion Section,Th 2.30-3.20,Th 2:30pm-3:20pm,,Th 2:30pm-3:20pm,"{'Thursday': ('14:30', '15:20', '')}"
16187,PLSC,357D,09,Discussion Section,Th 10.30-11.20,Th 10:30am-11:20am,,Th 10:30am-11:20am,"{'Thursday': ('10:30', '11:20', '')}"
15887,PSYC,110D,01,Discussion Section,W 10.30-11.20,W 10:30am-11:20am,,W 10:30am-11:20am,"{'Wednesday': ('10:30', '11:20', '')}"
15888,PSYC,110D,02,Discussion Section,W 11.35-12.25,W 11:35am-12:25am,,W 11:35am-12:25am,"{'Wednesday': ('11:35', '12:25', '')}"
15894,PSYC,110D,03,Discussion Section,T 7.00-7.50p,T 7:00pm-7:50pm,,T 7:00pm-7:50pm,"{'Tuesday': ('19:00', '19:50', '')}"
15895,PSYC,110D,04,Discussion Section,W 4.00-4.50,W 4:00pm-4:50pm,,W 4:00pm-4:50pm,"{'Wednesday': ('16:00', '16:50', '')}"
15889,PSYC,110D,05,Discussion Section,T 8.20-9.10,T 8:20am-9:10am,,T 8:20am-9:10am,"{'Tuesday': ('8:20', '9:10', '')}"
15890,PSYC,110D,06,Discussion Section,F 8.20-9.10,F 8:20am-9:10am,,F 8:20am-9:10am,"{'Friday': ('8:20', '9:10', '')}"
15891,PSYC,110D,07,Discussion Section,M 4.00-4.50,M 4:00pm-4:50pm,,M 4:00pm-4:50pm,"{'Monday': ('16:00', '16:50', '')}"
15892,PSYC,110D,08,Discussion Section,M 5.00-5.50,M 5:00pm-5:50pm,,M 5:00pm-5:50pm,"{'Monday': ('17:00', '17:50', '')}"
15893,PSYC,110D,09,Discussion Section,M 11.35-12.25,M 11:35am-12:25am,,M 11:35am-12:25am,"{'Monday': ('11:35', '12:25', '')}"
15885,PSYC,110D,10,Discussion Section,M 2.30-3.20,M 2:30pm-3:20pm,,M 2:30pm-3:20pm,"{'Monday': ('14:30', '15:20', '')}"
15886,PSYC,110D,11,Discussion Section,T 2.30-3.20,T 2:30pm-3:20pm,,T 2:30pm-3:20pm,"{'Tuesday': ('14:30', '15:20', '')}"
14186,PSYC,182D,01,Discussion Section,,,,,{}
14189,PSYC,182D,02,Discussion Section,,,,,{}
14192,PSYC,182D,03,Discussion Section,,,,,{}
14195,PSYC,182D,04,Discussion Section,,,,,{}
14198,PSYC,182D,05,Discussion Section,,,,,{}
14201,PSYC,182D,06,Discussion Section,,,,,{}
15821,PSYC,317D,01,Discussion Section,W 5.00-5.50,W 5:00pm-5:50pm,,W 5:00pm-5:50pm,"{'Wednesday': ('17:00', '17:50', '')}"
14434,RLST,160D,01,Discussion Section,Th 3.30-4.20 ONLINE,Th 3:30pm-4:20pm,ONLINE,Th 3:30pm-4:20pm in ONLINE,"{'Thursday': ('15:30', '16:20', 'ONLINE')}"
14437,RLST,160D,02,Discussion Section,Th 3.30-4.20 ONLINE,Th 3:30pm-4:20pm,ONLINE,Th 3:30pm-4:20pm in ONLINE,"{'Thursday': ('15:30', '16:20', 'ONLINE')}"
14440,RLST,160D,03,Discussion Section,Th 4.30-5.20 ONLINE,Th 4:30pm-5:20pm,ONLINE,Th 4:30pm-5:20pm in ONLINE,"{'Thursday': ('16:30', '17:20', 'ONLINE')}"
14443,RLST,160D,04,Discussion Section,F 11.35-12.25 ONLINE,F 11:35am-12:25am,ONLINE,F 11:35am-12:25am in ONLINE,"{'Friday': ('11:35', '12:25', 'ONLINE')}"
14445,RSEE,225D,01,Discussion Section,W 2.30-3.20 ONLINE,W 2:30pm-3:20pm,ONLINE,W 2:30pm-3:20pm in ONLINE,"{'Wednesday': ('14:30', '15:20', 'ONLINE')}"
14447,RSEE,225D,02,Discussion Section,Th 3.30-4.20 ONLINE,Th 3:30pm-4:20pm,ONLINE,Th 3:30pm-4:20pm in ONLINE,"{'Thursday': ('15:30', '16:20', 'ONLINE')}"
14396,RSEE,271D,01,Discussion Section,Th 10.30-11.20 ONLINE,Th 10:30am-11:20am,ONLINE,Th 10:30am-11:20am in ONLINE,"{'Thursday': ('10:30', '11:20', 'ONLINE')}"
14399,RSEE,271D,02,Discussion Section,Th 1.30-2.20 ONLINE,Th 1:30pm-2:20pm,ONLINE,Th 1:30pm-2:20pm in ONLINE,"{'Thursday': ('13:30', '14:20', 'ONLINE')}"
14402,RSEE,271D,03,Discussion Section,F 11.35-12.25 ONLINE,F 11:35am-12:25am,ONLINE,F 11:35am-12:25am in ONLINE,"{'Friday': ('11:35', '12:25', 'ONLINE')}"
14405,RSEE,271D,04,Discussion Section,W 2.30-3.20 ONLINE,W 2:30pm-3:20pm,ONLINE,W 2:30pm-3:20pm in ONLINE,"{'Wednesday': ('14:30', '15:20', 'ONLINE')}"
14408,RSEE,271D,05,Discussion Section,F 10.30-11.20 ONLINE,F 10:30am-11:20am,ONLINE,F 10:30am-11:20am in ONLINE,"{'Friday': ('10:30', '11:20', 'ONLINE')}"
14411,RSEE,271D,06,Discussion Section,W 1.30-2.20 ONLINE,W 1:30pm-2:20pm,ONLINE,W 1:30pm-2:20pm in ONLINE,"{'Wednesday': ('13:30', '14:20', 'ONLINE')}"
14414,RSEE,271D,07,Discussion Section,,,,,{}
14417,RSEE,271D,08,Discussion Section,Th 9.25-10.15 ONLINE,Th 9:25am-10:15am,ONLINE,Th 9:25am-10:15am in ONLINE,"{'Thursday': ('9:25', '10:15', 'ONLINE')}"
14420,RSEE,271D,09,Discussion Section,Th 7.00-7.50p ONLINE,Th 7:00pm-7:50pm,ONLINE,Th 7:00pm-7:50pm in ONLINE,"{'Thursday': ('19:00', '19:50', 'ONLINE')}"
14423,RSEE,271D,10,Discussion Section,F 9.25-10.15 ONLINE,F 9:25am-10:15am,ONLINE,F 9:25am-10:15am in ONLINE,"{'Friday': ('9:25', '10:15', 'ONLINE')}"
14695,RSEE,271D,11,Discussion Section,W 4.00-4.50 ONLINE,W 4:00pm-4:50pm,ONLINE,W 4:00pm-4:50pm in ONLINE,"{'Wednesday': ('16:00', '16:50', 'ONLINE')}"
16145,RSEE,271D,12,Discussion Section,Th 10.30-11.20,Th 10:30am-11:20am,,Th 10:30am-11:20am,"{'Thursday': ('10:30', '11:20', '')}"
16148,RSEE,271D,13,Discussion Section,F 11.35-12.25,F 11:35am-12:25am,,F 11:35am-12:25am,"{'Friday': ('11:35', '12:25', '')}"
15558,RUSS,220D,01,Discussion Section,F 9.25-10.15 ONLINE,F 9:25am-10:15am,ONLINE,F 9:25am-10:15am in ONLINE,"{'Friday': ('9:25', '10:15', 'ONLINE')}"
15560,RUSS,220D,02,Discussion Section,Th 8.00-8.50p ONLINE,Th 8:00pm-8:50pm,ONLINE,Th 8:00pm-8:50pm in ONLINE,"{'Thursday': ('20:00', '20:50', 'ONLINE')}"
15562,RUSS,220D,03,Discussion Section,F 11.35-12.25 ONLINE,F 11:35am-12:25am,ONLINE,F 11:35am-12:25am in ONLINE,"{'Friday': ('11:35', '12:25', 'ONLINE')}"
15671,SOCY,101D,01,Discussion Section,T 4.00-4.50 ONLINE,T 4:00pm-4:50pm,ONLINE,T 4:00pm-4:50pm in ONLINE,"{'Tuesday': ('16:00', '16:50', 'ONLINE')}"
15672,SOCY,101D,02,Discussion Section,Th 4.00-4.50 ONLINE,Th 4:00pm-4:50pm,ONLINE,Th 4:00pm-4:50pm in ONLINE,"{'Thursday': ('16:00', '16:50', 'ONLINE')}"
15991,SOCY,101D,03,Discussion Section,T 9.25-10.15 ONLINE,T 9:25am-10:15am,ONLINE,T 9:25am-10:15am in ONLINE,"{'Tuesday': ('9:25', '10:15', 'ONLINE')}"
15992,SOCY,101D,04,Discussion Section,Th 7.00-7.50p ONLINE,Th 7:00pm-7:50pm,ONLINE,Th 7:00pm-7:50pm in ONLINE,"{'Thursday': ('19:00', '19:50', 'ONLINE')}"
15648,SOCY,127D,01,Discussion Section,T 4.00-4.50 ONLINE,T 4:00pm-4:50pm,ONLINE,T 4:00pm-4:50pm in ONLINE,"{'Tuesday': ('16:00', '16:50', 'ONLINE')}"
15652,SOCY,127D,02,Discussion Section,Th 8.00-8.50p ONLINE,Th 8:00pm-8:50pm,ONLINE,Th 8:00pm-8:50pm in ONLINE,"{'Thursday': ('20:00', '20:50', 'ONLINE')}"
15656,SOCY,127D,03,Discussion Section,Th 9.25-10.15 ONLINE,Th 9:25am-10:15am,ONLINE,Th 9:25am-10:15am in ONLINE,"{'Thursday': ('9:25', '10:15', 'ONLINE')}"
15660,SOCY,127D,04,Discussion Section,Th 1.30-2.20 ONLINE,Th 1:30pm-2:20pm,ONLINE,Th 1:30pm-2:20pm in ONLINE,"{'Thursday': ('13:30', '14:20', 'ONLINE')}"
15664,SOCY,127D,05,Discussion Section,W 2.30-3.20,W 2:30pm-3:20pm,,W 2:30pm-3:20pm,"{'Wednesday': ('14:30', '15:20', '')}"
15668,SOCY,127D,06,Discussion Section,Th 1.30-2.20,Th 1:30pm-2:20pm,,Th 1:30pm-2:20pm,"{'Thursday': ('13:30', '14:20', '')}"
15470,SOCY,138D,01,Discussion Section,F 9.25-10.15 ONLINE,F 9:25am-10:15am,ONLINE,F 9:25am-10:15am in ONLINE,"{'Friday': ('9:25', '10:15', 'ONLINE')}"
15473,SOCY,138D,02,Discussion Section,F 10.30-11.20 ONLINE,F 10:30am-11:20am,ONLINE,F 10:30am-11:20am in ONLINE,"{'Friday': ('10:30', '11:20', 'ONLINE')}"
15476,SOCY,138D,03,Discussion Section,F 2.30-3.20 ONLINE,F 2:30pm-3:20pm,ONLINE,F 2:30pm-3:20pm in ONLINE,"{'Friday': ('14:30', '15:20', 'ONLINE')}"
15479,SOCY,138D,04,Discussion Section,F 3.30-4.20 ONLINE,F 3:30pm-4:20pm,ONLINE,F 3:30pm-4:20pm in ONLINE,"{'Friday': ('15:30', '16:20', 'ONLINE')}"
16019,SOCY,138D,05,Discussion Section,F 10.30-11.20,F 10:30am-11:20am,,F 10:30am-11:20am,"{'Friday': ('10:30', '11:20', '')}"
16022,SOCY,138D,06,Discussion Section,F 11.35-12.25,F 11:35am-12:25am,,F 11:35am-12:25am,"{'Friday': ('11:35', '12:25', '')}"
16078,SOCY,138D,07,Discussion Section,F 11.35-12.25,F 11:35am-12:25am,,F 11:35am-12:25am,"{'Friday': ('11:35', '12:25', '')}"
16081,SOCY,138D,08,Discussion Section,F 2.30-3.20,F 2:30pm-3:20pm,,F 2:30pm-3:20pm,"{'Friday': ('14:30', '15:20', '')}"
15604,SOCY,144D,01,Discussion Section,M 2.30-3.20 ONLINE,M 2:30pm-3:20pm,ONLINE,M 2:30pm-3:20pm in ONLINE,"{'Monday': ('14:30', '15:20', 'ONLINE')}"
15608,SOCY,144D,02,Discussion Section,W 2.30-3.20 ONLINE,W 2:30pm-3:20pm,ONLINE,W 2:30pm-3:20pm in ONLINE,"{'Wednesday': ('14:30', '15:20', 'ONLINE')}"
15612,SOCY,144D,03,Discussion Section,M 2.30-3.20 ONLINE,M 2:30pm-3:20pm,ONLINE,M 2:30pm-3:20pm in ONLINE,"{'Monday': ('14:30', '15:20', 'ONLINE')}"
15616,SOCY,144D,04,Discussion Section,W 2.30-3.20 ONLINE,W 2:30pm-3:20pm,ONLINE,W 2:30pm-3:20pm in ONLINE,"{'Wednesday': ('14:30', '15:20', 'ONLINE')}"
15635,SOCY,151D,01,Discussion Section,M 7.00-7.50p ONLINE,M 7:00pm-7:50pm,ONLINE,M 7:00pm-7:50pm in ONLINE,"{'Monday': ('19:00', '19:50', 'ONLINE')}"
15637,SOCY,151D,02,Discussion Section,M 8.00-8.50p ONLINE,M 8:00pm-8:50pm,ONLINE,M 8:00pm-8:50pm in ONLINE,"{'Monday': ('20:00', '20:50', 'ONLINE')}"
15639,SOCY,151D,03,Discussion Section,Th 1.30-2.20 ONLINE,Th 1:30pm-2:20pm,ONLINE,Th 1:30pm-2:20pm in ONLINE,"{'Thursday': ('13:30', '14:20', 'ONLINE')}"
15641,SOCY,151D,04,Discussion Section,Th 2.30-3.20 ONLINE,Th 2:30pm-3:20pm,ONLINE,Th 2:30pm-3:20pm in ONLINE,"{'Thursday': ('14:30', '15:20', 'ONLINE')}"
15618,SOCY,202D,01,Discussion Section,,,,,{}
15619,SOCY,202D,02,Discussion Section,W 11.35-12.25 ONLINE,W 11:35am-12:25am,ONLINE,W 11:35am-12:25am in ONLINE,"{'Wednesday': ('11:35', '12:25', 'ONLINE')}"
15624,SOCY,390D,01,Discussion Section,,,,,{}
15629,SOCY,390D,02,Discussion Section,,,,,{}
15631,SOCY,491D,01,Discussion Section,T 1.30-2.20 ONLINE,T 1:30pm-2:20pm,ONLINE,T 1:30pm-2:20pm in ONLINE,"{'Tuesday': ('13:30', '14:20', 'ONLINE')}"
15632,SOCY,491D,02,Discussion Section,,,,,{}
15633,SOCY,493D,01,Discussion Section,T 1.30-2.20 ONLINE,T 1:30pm-2:20pm,ONLINE,T 1:30pm-2:20pm in ONLINE,"{'Tuesday': ('13:30', '14:20', 'ONLINE')}"
15649,WGSS,127D,01,Discussion Section,T 4.00-4.50 ONLINE,T 4:00pm-4:50pm,ONLINE,T 4:00pm-4:50pm in ONLINE,"{'Tuesday': ('16:00', '16:50', 'ONLINE')}"
15653,WGSS,127D,02,Discussion Section,Th 8.00-8.50p ONLINE,Th 8:00pm-8:50pm,ONLINE,Th 8:00pm-8:50pm in ONLINE,"{'Thursday': ('20:00', '20:50', 'ONLINE')}"
15657,WGSS,127D,03,Discussion Section,Th 9.25-10.15 ONLINE,Th 9:25am-10:15am,ONLINE,Th 9:25am-10:15am in ONLINE,"{'Thursday': ('9:25', '10:15', 'ONLINE')}"
15661,WGSS,127D,04,Discussion Section,Th 1.30-2.20 ONLINE,Th 1:30pm-2:20pm,ONLINE,Th 1:30pm-2:20pm in ONLINE,"{'Thursday': ('13:30', '14:20', 'ONLINE')}"
15665,WGSS,127D,05,Discussion Section,W 2.30-3.20,W 2:30pm-3:20pm,,W 2:30pm-3:20pm,"{'Wednesday': ('14:30', '15:20', '')}"
15669,WGSS,127D,06,Discussion Section,Th 1.30-2.20,Th 1:30pm-2:20pm,,Th 1:30pm-2:20pm,"{'Thursday': ('13:30', '14:20', '')}"
15625,WGSS,390D,01,Discussion Section,,,,,{}
15630,WGSS,390D,02,Discussion Section,,,,,{}
